ISSCAP CODE,Species,Category,Source,Family,SpcID,StudyLocality,Region,StartYear,EndYear,Gear,GScore,GRank,Sex,K,KRank,M,F,Z,Tzero,ExpRate,ERRank,LenYear1,LenYear2,LenYear3,LenYear4,Yield,FecundityMin,FecundityMax,Fecundity,FcRank,MeanSizeMin,MeanSizeMax,MeanSize,LengthRangeMin,LengthRangeMax,Lr,Linf,LinfRank,MeanSizeByLinf,MeanSizeByLm,LrByLinf,LrRank,LmMin,LmMax,Lm,LmBL,LmRank,SpawningSeason,NumSpawningMonths,NSMRank,Dist,DistRank,MTL,MTLRank,BLD,BLDRank,CPI,CPIRank,PriceRank,RankTotal
45,Acetes indicus,SC,"IJF1993,40(1,2) Deshmukh",SERGESTIDAE,4082,Maharashtra,NW,1980,1982,Dolnet,9.8,3,F,3.2,6,8.1774,2.4426,10.62,0,0.23,1,0,0,0,0,0,4333,10300,10300,2,0,0,0,8,38,8,36.65,6,0,0,0.2182810368,5,0,0,24,0.6548431105,3,Oct_jan,4,5,68.17,5,3.02,4,3.66,2,298.6,4,1,47
45,Acetes indicus,SC,"IJF1993,40(1,2), Deshmukh",SERGESTIDAE,4082,Maharashtra,NW,1980,1982,Dolnet,9.8,3,M,3.9,6,10.8783,2.55,13.43,0,0.1898734,1,0,0,0,0,0,0,0,10300,2,0,0,0,8,27,8,31.1,6,0,,0.2572347267,5,14,15,14,0.4501607717,6,Oct_jan,4,5,68.17,5,3.02,4,3.66,2,298.6,4,1,50
45,Nematopalaemon tenuipes,SC,"IJF 2009,56(2",Palaemonidae,4101,Saurashtra,NW,1999,2002,Dolnet,9.6,3,F,1.32,5,3.08,2.89,5.97,0,0.4840871,2,0,0,0,0,0,242,3648,3648,2,0,0,0,0,0,26,78,6,0,,0.3333333333,4,0,0,0,0,0,Jan-Dec,12,1,71.18,5,2.51,5,6.666666667,3,298.6,4,2,42
45,Nematopalaemon tenuipes,SC,"IJF 2009,56(2)",Palaemonidae,4101,Saurashtra,NW,1999,2002,Dolnet,9.6,3,M,1.38,5,3.23,3.08,6.31,0,0.4881141,2,0,0,0,0,0,242,3648,3648,2,0,0,0,0,0,26,73,6,0,,0.3561643836,4,0,0,0,0,0,Jan-Dec,12,1,71.18,5,2.51,5,6.666666667,3,298.6,4,2,42
45,Exhippolysmata ensirostris,SC,??,Hippolytidae ,4111,Nawabunder,NW,1982,1983,Trawlnet,11,4,C,0.193,1,3.2,6.85,11.35,0,0.6035242,4,,,,,302.2,476,13260,13260,2,,,,,,45,106,6,,,0.4245283019,3,,,58,0.5471698113,6,"Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec",12,1,66.02,5,2.51,5,3.64,2,298.6,4,4,47
43,Panulirus polyphagus,LB,IJF  1993  40: 63-73 Kagwade,Palinuridae ,4204,Mumbai,NW,1983,1986,Trawlnet,9.5,3,C,0.22,1,0.33,1.43,1.76,0,0.8125,6,,,,,,143000,4723000,4723000,6,,,,,,0,443,4,,,0,0,,,205,0.4627539503,6,,0,0,59.35,4,3.2,4,3.846153846,2,298.6,4,6,46
43,Panulirus polyphagus,LB,IJF  1993  40: 63-73 Kagwade,Palinuridae ,4204,Mumbai,NW,1978,1988,Trawlnet,9.5,3,M,0.22,1,0.33,0.35,1.76,0,0.1988636,1,85,145,205,265,,143000,7423000,4723000,6,,,,,,0,537,4,,,0,0,,,265,0.4934823091,6,"Jan,Sep",2,6,59.35,4,3.2,4,3.846153846,2,298.6,4,6,47
43,Panulirus polyphagus,LB,IJF  1993  40: 63-73 Kagwade,Palinuridae ,4204,Mumbai,NW,1983,1986,Trawlnet,9.5,3,F,0.22,1,0.35,0.38,1.15,0,0.3304348,1,85,145,205,255,,143000,7423000,4723000,6,,,,,,0,443,4,,,0,0,,,205,0.4627539503,6,"Jan, Sep",2,6,59.35,4,3.2,4,3.846153846,2,298.6,4,6,47
43,Panulirus polyphagus,LB,"JMBA 1994,36, Kagwade",Palinuridae,4204,Mumbai,NW,1976,1986,Trawlnet,9.5,3,F,0.22,1,0.35,0.8,1.15,0,0.6956522,4,0,0,0,0,0,0,0,4723000,6,0,0,0,0,0,0,443,4,0,0,0,0,0,0,205,0.4627539503,6,,0,0,59.35,4,3.2,4,3.846153846,2,298.6,4,6,44
43,Panulirus polyphagus,LB,"JMBA 1994,36, Kagwade",Palinuridae,4204,Mumbai,NW,1976,1986,Trawlnet,9.5,3,M,0.2,1,0.33,1.43,1.76,0,0.8125,6,0,0,0,0,0,0,0,4723000,6,0,0,0,0,0,0,537,4,0,0,0,0,0,0,205,0.3817504655,4,,0,0,59.35,4,3.2,4,3.846153846,2,298.6,4,6,44
42,Portunus pelagicus,SC,"JMBA,49(2)2007,Josleen",PORTUNIDAE,4316,Mandapam,SE,1995,1998,"Trawlnet,Gillnet",9.5,3,M,0.95,4,2.09,2.45,4.54,0,0.5396476,3,0,0,0,0,0,40000,1900000,1900000,6,0,0,0,195,195,70,223,5,0,,0.3139013453,4,0,0,90,0.4035874439,5,APR-JUL,4,5,29.68,2,2.89,5,0,0,81.5,1,4,47
42,Portunus pelagicus,SC,"JMBA,49(2)2007,Josleen",PORTUNIDAE,4316,Mandapam,SE,1995,1998,"Trawlnet,Gillnet",9.5,3,F,1,4,1.46,1.57,3.03,0,0.5181518,3,0,0,0,0,0,40000,1900000,1900000,6,0,0,0,0,0,70,195.1,6,0,,0.3587903639,4,0,0,90,0.4613018965,6,apr-jul,4,5,29.68,2,2.89,5,0,0,81.5,1,4,49
42,Portunus pelagicus,SC,Trophic  Modelling of Arabian Sea of Karnataka,PORTUNIDAE,4316,Mangalore,SW,1999,2000,Trawlnet,9.5,3,C,1.14,4,2.18,4.45,6.63,0,0.6711915,4,,,,,526,40000,1900000,1900000,6,,,,,,45,208,5,0,,0.2163461538,5,,,127,0.6105769231,4,"Aug, Sep, Oct., Nov, Dec, Jan, Feb, Mar, Apr, May",9,2,29.68,2,2.89,5,0,0,662.8,6,4,50
42,Portunus pelagicus,SC,"IJF 55(3),2008",PORTUNIDAE,4316,Karnataka,SW,1998,2005,tawl,9.5,3,M,1.3,5,2.2,4.1,6.3,0,0.6507936,4,123,156,166,0,0,0,0,1900000,6,0,0,0,0,0,45,169,6,0,0,0.2662721893,5,0,0,127,0.7514792899,1,"FEB,MAR,MAY,JUN",4,5,29.68,2,2.89,5,0,0,662.8,6,4,52
42,Portunus pelagicus,SC,"IJF 55(3),2008",PORTUNIDAE,4316,Karnataka,SW,1998,2005,tawl,9.5,3,F,1.4,5,2.2,4.1,6.3,0,0.6507936,4,128,160,167,0,0,0,0,1900000,6,0,0,0,0,0,45,170,6,0,0,0.2647058824,5,0,0,127,0.7470588235,2,"FEB,MAR,MAY,JUN",4,5,29.68,2,2.89,5,0,0,662.8,6,4,53
42,Portunus pelagicus,SC,CMFRI annual report 2008-2009,PORTUNIDAE,4316,Karnataka,SW,2008,2009,Trawlnet,9.5,3,C,1.3,5,2.2,3.58,5.78,0,0.6193771,4,0,0,0,0,0,0,0,1900000,6,0,0,0,0,0,45,173,6,0,0,0.2601156069,5,0,0,127,0.7341040462,2,,4,5,29.68,2,2.89,5,0,0,662.8,6,4,53
42,Portunus sanguinolentus,SC,Trophic  Modelling of Arabian Sea of Karnataka,PORTUNIDAE,4317,Mangalore,SW,1999,2000,Trawlnet,9.2,3,C,0.99,4,2.03,4.17,6.2,0,0.6725807,4,,,,,730,40000,1300000,1300000,6,,,,,,56,203,5,,,0.275862069,5,,,125,0.6157635468,4,"Aug, Sep, Oct., Nov, Dec, Jan, Feb, Mar, Apr, May",9,2,40.65,3,2.89,5,2.325581395,1,662.8,6,4,52
42,Portunus sanguinolentus,SC,"JMBA,49(2)2007",PORTUNIDAE,4317,South Karnataka,SW,1998,2005,Trawlnet,9.2,3,M,1.6,6,2.8,3.2,5.96,0,0.5369127,3,0,0,0,0,0,40000,1300000,1300000,6,0,0,0,170,170,56,175,6,0,0,0.32,4,0,0,90,0.5142857143,6,Throughout,12,1,40.65,3,2.89,5,2.325581395,1,662.8,6,4,54
42,Portunus sanguinolentus,SC,"JMBA,49(2)2007",PORTUNIDAE,4317,South Karnataka,SW,1998,2005,Trawlnet,9.2,3,C,1.7,6,2.97,4.18,7.15,0,0.5846153,3,0,0,0,0,0,40000,1300000,1300000,6,0,0,0,170,170,61,175,6,0,,0.3485714286,4,0,0,90,0.5142857143,6,Throughout,12,1,40.65,3,2.89,5,2.325581395,1,662.8,6,4,54
42,Portunus sanguinolentus,SC,"JMBA,49(2)2007",PORTUNIDAE,4317,South Karnataka,SW,1998,2005,Trawlnet,9.2,3,F,1.6,6,2.8,4,6.84,0,0.5847953,3,0,0,0,0,0,40000,1300000,1300000,6,0,0,0,160,160,56,175,6,0,0,0.32,4,0,0,90,0.5142857143,6,,12,1,40.65,3,2.89,5,2.325581395,1,662.8,6,4,54
42,Portunus sanguinolentus,SC,IJF 45(4) 1998 Sarada,PORTUNIDAE,4317,Calicut,SW,1987,1989,trawl,9.2,3,M,1.49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,6,0,0,0,0,0,26,172.9,6,0,0,0.1503759398,6,0,0,83,0.4800462695,6,,12,1,40.65,3,2.89,5,2.325581395,1,662.8,6,4,52
42,Portunus sanguinolentus,SC,IJF 45(4) 1998 Sarada,PORTUNIDAE,4317,Calicut,SW,1987,1989,trawl,9.2,3,F,1.574,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,6,0,0,0,0,0,12,161.8,6,0,0,0.07416563659,6,0,0,83,0.5129789864,6,,12,1,40.65,3,2.89,5,2.325581395,1,662.8,6,4,53
42,Portunus sanguinolentus,SC,CMFRI annual report 2008-2009,PORTUNIDAE,4317,Andhra Pradesh,SE,2007,2008,Trawl,9.2,3,M,1.4,5,2.44,7.53,9.97,0,0.7552658,5,0,0,0,0,0,0,0,1300000,6,0,0,0,0,0,36,230,5,0,0,0.1565217391,6,0,0,83,0.3608695652,4,JAN-DEC,12,1,40.65,3,2.89,5,2.325581395,1,81.5,1,4,49
42,Portunus sanguinolentus,SC,CMFRI annual report 2008-2009,PORTUNIDAE,4317,Andhra Pradesh,SE,2007,2008,Trawl,9.2,3,F,1.3,5,2.35,9.34,11.69,0,0.7989735,5,0,0,0,0,0,0,0,1300000,6,0,0,0,0,0,36,220,5,0,0,0.1636363636,6,0,0,83,0.3772727273,4,JAN-DEC,12,1,40.65,3,2.89,5,2.325581395,1,81.5,1,4,49
42,Portunus sanguinolentus,SC,CMFRI annual report 2008-2009,PORTUNIDAE,4317,Karnataka,SW,2008,2009,Trawlnet,9.2,3,C,1.9,6,2.2,2.01,4.21,0,0.4774347,2,0,0,0,0,0,0,0,1300000,6,0,0,0,0,0,36,169,6,0,0,0.2130177515,5,0,0,83,0.4911242604,6,JAN-DEC,12,1,40.65,3,2.89,5,2.325581395,1,662.8,6,4,54
42,Charybdis feriatus,SC,CMFRI annual report 2008-2009,Portunidae,4325,Karnataka,SW,2008,2009,Trawlnet,11.1,4,C,1.2,4,2.2,3.63,5.83,0,0.6226416,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,135,6,0,0,0.2888888889,5,0,0,71,0.5259259259,6,,0,0,96.3,6,2.7,5,1.666666667,1,662.8,6,4,51
47,Oratosquilla nepa,SC,Trophic  Modelling of Arabian Sea of Karnataka,Squillidae,4401,Mangalore,SW,2000,2001,Trawlnet,4.5,1,C,1.9,6,3.59,1.68,5.27,0,0.3187856,1,,,,,12805,,,678200,6,,,89,,,40,121,6,1.570247934,2.375,0.3305785124,4,,,78,0.6446280992,4,,0,0,91.18,6,2.55,5,2.26,1,662.8,6,1,47
47,Oratosquilla nepa,SC,"JMBA 1993, 35(1,3) james et al",Squillidae,4401,Chennai,SE,1981,1984,Trawlnet,4.5,1,M,2.9871,6,0.0559,2.519,2.5749,0,0.9782905,6,92,96,96,0,0,0,0,678200,6,75,100,88,0,0,46,96,6,0,0,0.4791666667,3,0,0,73,0.7604166667,1,"Mar,Jun,Oct,Jan,Dec",5,4,91.18,6,2.55,5,2.26,1,81.5,1,1,47
47,Oratosquilla nepa,SC,"JMBA 1993, 35(1,3) James et al",Squillidae,4401,Chennai,SE,1981,1984,Trawlnet,4.5,1,F,2.7173,6,1.4553,2.79,4.2515,0,0.656239,4,108,114,114,0,0,0,0,678200,6,76,83,80,0,0,46,114,6,0,0,0.4035087719,3,0,0,73,0.6403508772,4,"Mar,Jun,Oct,Jan,Dec",5,4,91.18,6,2.55,5,2.26,1,81.5,1,1,48
,Babylonia spirata,CP,"Ph.D thesis, Anjana",Babyloniidae,4631,Kollam,SW,,,,11.8,4,,1.08,4,1.61,4.4,6.05,0,0.7272727,5,0,0,0,0,0,20125,23000,23000,2,0,0,0,0,0,20,68.7,6,0,0,0.2911208151,5,0,0,36,0.5240174672,6,throuhout year,12,1,17.4,1,3.5,3,1.52,1,662.8,6,4,48
,Babylonia zeylanica,GP,"Ph.D thesis, Anjana",Babyloniidae,4632,Kollam,SW,,,,11.8,4,,1.15,4,1.65,3.6,5.02,0,0.7171314,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,76,6,0,0,0.3157894737,4,0,0,44,0.5789473684,5,throuhout year,12,1,17.4,1,3.5,3,1.66,1,662.8,6,4,44
,Turbinella pyrum,GS,"IJF 57(3),2010, Jagadis et al",Turbinellidae,4646,Glf of Mannar,SE,2004,2006,Gill net,10.5,4,C,0.33,2,0.459,1.232,1.69,0,0.7289941,5,94,154,197,227,0,0,0,0,0,0,0,0,0,0,50,306.1,5,0,0,0.163345312,6,0,0,0,0,0,Jan-Mar,3,5,17.6,1,2.5,5,2.05,1,81.5,1,5,40
,Anadara granosa,BV,"Bull.CMFRI 42,1988,Narasimham",Arcidae,4801,Kakinada,SE,1978,1981,HANDPICKING,5,1,C,0.5816,2,1.3,2.6,3.9,0,0.6666666,4,0,0,0,0,0,0,0,0,0,0,0,0,14,28,14,73.4,6,0,0,0.1907356948,6,0,0,24,0.3269754768,3,"Jan,Apr",2,6,8.8,1,2,6,0,0,81.5,1,2,38
,Placenta placenta,BV,"IJF 1987, 34(3), Narasimham",Ostreoidae,4846,kakinada,SE,1978,1981,Hand picking,4.5,1,c,0.7802,3,1.3,2.7,4,0,0.675,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.6,6,0,0,0,0,0,0,53,0.2840300107,2,"mar,APR,Oct,nov,dec",6,4,6.7,1,2,6,0,0,81.5,1,4,32
,Placenta placenta,BV,"IJF 1984, 31(2), Narasimham",Ostreoidae,4846,kakinada,SE,1977,1981,Hand picking,4.5,1,c,0.78,3,,,,0,0.675,4,122,157,173,180,0,0,0,0,0,0,0,0,0,0,0,186.6,6,0,0,0,0,0,0,53,0.2840300107,2,"mar,APR,Oct,nov,dec",6,4,6.7,1,2,6,0,0,81.5,1,4,32
56,Paphia malabarica,BV,Appukuttan et al 1999 AFSIB Kochi,Veneridae,4891,Ashtamudi,SW,1988,1989,"Hand picking, Hand  dredge",5,1,C,0.839,3,1.17,0.94,2.11,0,0.4454977,2,30,38,41,0,0,0,0,0,0,0,0,0,0,0,0,44,6,0,0,0,0,0,0,20,0.4545454545,6,MAY-AUG,4,5,14,1,2,6,1.72,1,662.8,6,2,39
56,Paphia malabarica,BV,Sujitha & Nasser 2009 JMBAI 51: 87-92,Veneridae,4891,Dharmadom,SW,2003,2004,Hand picking,5,1,C,0.92,4,1.92,2.83,4.65,0,0.6086021,4,36,50,,,,,,0,0,,,,,,0,59,6,,,0,0,,,22,0.3728813559,4,MAY-AUG,4,5,14,1,2,6,1.72,1,662.8,6,2,40
57,Sepia aculeata,CP,Chakraborty et al 2005,SEPIIDAE,5011,Mumbai,NW,2002,2004,Trawlnet,11.3,4,C,0.67,3,1.33,8.24,9.57,0,0.861024,6,,,,,,206,1568,1568,1,,,,182,182,20,296,5,,,0.06756756757,6,,,130,0.4391891892,5,,12,1,41.72,3,3.5,3,1.2,1,298.6,4,4,46
57,Sepia aculeata,CP,"IJMS, 1997,26 Chakraborty et al",SEPIIDAE,5011,Maharashtra,NW,1987,1990,Trawlnet,11.3,4,C,0.56,2,1.1,2.3,3.4,0,0.6764706,4,0,0,0,0,0,0,0,1568,1,0,0,0,0,0,20,297,5,0,0,0.06734006734,6,0,0,130,0.4377104377,5,,12,1,41.72,3,3.5,3,1.2,1,298.6,4,4,43
57,Sepia aculeata,CP,"Bangladesh J. Fish.Res.2004, 8(2), Samad et al",SEPIIDAE,5011,kakinada,SE,1995,1999,trawlnet,11.3,4,C,1.2,4,2.22,2.34,4.56,0,0.5131579,3,152,203,218,223,0,0,0,1568,1,0,0,110,20,210,20,225,5,0,0,0.08888888889,6,0,0,130,0.5777777778,5,Aug_mar,8,3,41.72,3,3.5,3,1.2,1,81.5,1,4,43
57,Sepia aculeata,CP,"Asokan, Ph.D thesis",SEPIIDAE,5011,Malabar,SW,1995,1997,Trawlnet,11.3,4,C,0.83,3,0.93,1.6,2.53,0,0.6324111,4,0,0,0,0,0,0,0,1568,1,96,96,96,50,220,75,200,6,0,0,0.375,4,0,0,88,0.44,5,,12,1,41.72,3,3.5,3,1.2,1,662.8,6,4,45
57,Sepia aculeata,CP,"Silas et al., CMFRI Bull.no. 37",SEPIIDAE,5011,Chennai,SE,1978,1980,Trawlnet,11.3,4,M,1.1318,4,1.697,1.858,3.5563,0,0.5224531,3,0,0,0,0,0,0,0,1568,1,0,0,0,30,180,30,205,5,0,0,0.1463414634,6,70,130,100,0.487804878,6,AUG-MAR,7,3,41.72,3,3.5,3,1.2,1,81.5,1,4,44
57,Sepia aculeata,CP,"Silas et al., CMFRI Bull.no. 37",SEPIIDAE,5011,Chennai,SE,1978,1980,Trawlnet,11.3,4,F,1.1318,4,1.697,1.858,3.5563,0,0.5224531,3,0,0,0,0,0,0,0,1568,1,0,0,0,0,0,30,205,5,0,0,0.1463414634,6,90,170,118,0.5756097561,5,AUG-MAR,7,3,41.72,3,3.5,3,1.2,1,81.5,1,4,43
57,Sepia aculeata,CP,"IJF 1993,40(1&2) Rao et al",SEPIIDAE,5011,West coast,"SW,NW",1985,1989,Trawlnet,11.3,4,F,1,4,1.65,1.5,2.15,0,0.6976744,4,0,0,0,0,0,0,0,1568,1,0,0,0,0,0,90,205,5,0,0,0.4390243902,3,80,130,130,0.6341463415,4,Jan_Dec,12,1,41.72,3,3.5,3,1.2,1,480.7,5,4,42
57,Sepia aculeata,CP,"IJF 1993,40(1&2) Rao et al",SEPIIDAE,5011,West coast,"SW,NW",1985,1989,Trawlnet,11.3,4,M,1.1,4,1.65,1.5,2.15,0,0.6976744,4,0,0,0,0,0,0,0,1568,1,0,0,0,0,0,90,206,5,0,0,0.4368932039,3,80,130,130,0.6310679612,4,Jan_Dec,12,1,41.72,3,3.5,3,1.2,1,480.7,5,4,42
57,Sepia aculeata,CP,"IJF 1993,40(1&2) Rao et al",SEPIIDAE,5011,East coast,"SE,NE",1985,1989,Trawlnet,11.3,4,F,0.9,3,1.35,1.35,2.7,0,0.5,3,0,0,0,0,0,0,0,1568,1,0,0,0,0,0,50,203,5,0,0,0.2463054187,5,80,90,118,0.5812807882,5,Jan_Dec,12,1,41.72,3,3.5,3,1.2,1,48.8,1,4,39
57,Sepia aculeata,CP,"IJF 1993,40(1&2) Rao et al",SEPIIDAE,5011,East coast,"SE,NE",1985,1989,Trawlnet,11.3,4,M,0.9,3,1.35,1.35,2.7,0,0.5,3,0,0,0,0,0,0,0,1568,1,0,0,0,0,0,50,203,5,0,0,0.2463054187,5,80,90,118,0.5812807882,5,Jan_Dec,12,1,41.72,3,3.5,3,1.2,1,48.8,1,4,39
57,Sepia elliptica,CP,Trophic  Modelling of Arabian Sea of Karnataka,SEPIIDAE,5012,"Mangalore, Malpe",SW,2000,2001,Trawlnet,8.1,3,C,1.4,5,2.83,2.58,5.41,0,0.4768946,2,,,,,75,,,0,0,,,97,,,0,138,6,0.724637681,1.111111111,0,0,,,88,0.6376811594,4,,0,0,58.28,4,4.18,2,1.39,1,662.8,6,3,36
57,Sepia elliptica,CP,"JMBA, 1993, 35(1& 2 ) : 80-86. Kasim",SEPIIDAE,5012,Saurashtra,NW,1979,1982,TRAWLNET,8.1,3,C,0.7478,3,1.59,2.34,3.93,0,0.5954198,3,96,138,0,0,0,0,0,0,0,0,0,0,0,0,45.5,174,6,0,0,0.2614942529,5,0,0,96,0.5517241379,5,,0,0,58.28,4,4.18,2,1.39,1,298.6,4,3,39
57,Sepia pharaonis,CP,Trophic  Modelling of Arabian Sea of Karnataka,SEPIIDAE,5013,Manglore Malpe,SW,2000,2001,Trawlnet,8.1,3,C,1,4,1.78,0.74,2.52,0,0.2936508,1,,,,,676,,,0,0,,,214,,,100,331,5,0.634441088,1.105263158,0.3021148036,4,,,194,0.586102719,5,"Oct, Nov, Dec, Jan, Feb, Mar, Apr",7,3,88.17,6,4.18,2,1.42,1,662.8,6,5,45
57,Sepia pharaonis,CP,"IJF 1993, 40(1&2), Nair etal",SEPIIDAE,5013,East coast,"SE,NE",1985,1989,Trawlnet,8.1,3,M,0.94,4,1.08,1.23,2.31,0,0.5324675,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,270,5,0,0,0.3333333333,4,0,0,121,0.4481481481,5,Oct-Apr,7,3,88.17,6,4.18,2,1.42,1,48.8,1,5,42
57,Sepia pharaonis,CP,"IJF 1993, 40(1&2), Nair etal",SEPIIDAE,5013,East coast,"SE,NE",1985,1989,Trawlnet,8.1,3,F,1,4,1.08,1.23,2.31,0,0.5324675,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,230,5,0,0,0.3913043478,4,157,160,138,0.6,5,Oct-Apr,7,3,88.17,6,4.18,2,1.42,1,48.8,1,5,42
57,Sepia pharaonis,CP,"IJF 1993, 40(1&2), Nair etal",SEPIIDAE,5013,West coast,"SW,NW",1985,1989,Trawlnet,8.1,3,M,0.72,3,1.41,1.5,2.91,0,0.5154639,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,320,5,0,0,0.40625,3,119,121,157,0.490625,6,Oct-Apr,7,3,88.17,6,4.18,2,1.42,1,480.7,5,5,45
57,Sepia pharaonis,CP,"IJF 1993, 40(1&2), Nair etal",SEPIIDAE,5013,West coast,"SW,NW",1985,1989,Trawlnet,8.1,3,F,0.82,3,1.41,1.5,2.91,0,0.5154639,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,296,5,0,0,0.5067567568,2,120,138,160,0.5405405405,6,Oct-Apr,7,3,88.17,6,4.18,2,1.42,1,480.7,5,5,44
57,Sepia pharaonis,CP,CMFRI annual report 2008-2009,SEPIIDAE,5013,Andhra Pradesh,SE,2007,2008,Trawl,8.1,3,C,0.82,3,1.49,1.85,3.35,0,0.5522388,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,30,327,5,0,0,0.09174311927,6,0,0,157,0.4801223242,6,OCT-APR,7,3,88.17,6,4.18,2,1.42,1,81.5,1,5,
57,Sepia pharaonis,CP,"Bangladesh J. Fish.Res.2004, 8(2), Samad et al",SEPIIDAE,5013,kakinada,SE,1995,1999,trawlnet,8.1,3,c,0.92,4,1.69,1.97,3.66,0,0.5382513,3,189,268,299,312,0,0,0,0,0,0,0,144,40,290,40,319.9,5,0,0,0.1250390747,6,0,0,138,0.4313848078,5,Aug_Mar,8,3,88.17,6,4.18,2,1.42,1,81.5,1,5,44
57,Sepia pharaonis,CP,"Silas et al., CMFRI Bull.no. 37",SEPIIDAE,5013,Vizhinjam,SW,1978,1980,Hooks&line,8.1,3,F,0.8634,3,1.0692,1.9058,2.975,0,0.640605,4,0,0,0,0,0,0,0,0,,0,0,214,100,320,100,342,5,0,0,0.2923976608,5,150,230,160,0.4678362573,6,"Jan,Feb,Mar,Apr,Jul,Sep,Oct,Nov,Dec",12,1,88.17,6,4.18,2,1.42,1,662.8,6,5,
57,Sepia pharaonis,CP,"Silas et al., CMFRI Bull.no. 37",SEPIIDAE,5013,Vizhinjam,SW,1978,1980,Hooks&line,8.1,3,M,0.7128,3,1.0692,1.16,2.229,0,0.5204127,3,0,0,0,0,0,0,0,0,,0,0,214,100,340,100,365,5,0,0,0.2739726027,5,130,220,154,0.4219178082,5,"Jan,Feb,Mar,Apr,Jul,Sep,Oct,Nov,Dec",12,1,88.17,6,4.18,2,1.42,1,662.8,6,5,
57,Sepiella inermis,CP,Chakraborty et al 2005,SEPIIDAE,5021,Mumbai,NW,2003,2004,Trawlnet,10.6,4,M,1.81,6,2.79,6.78,9.57,0,0.708464,5,,,,,,437,850,850,1,,,,90,90,14,106,6,,,0.1320754717,6,,,48,0.4528301887,6,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,57
57,Sepiella inermis,CP,Chakraborty et al 2005,SEPIIDAE,5021,Mumbai,NW,2003,2004,Trawlnet,10.6,4,F,1.74,6,2.67,6.83,9.5,0,0.7189474,5,,,,,,437,850,850,1,,,,94,94,24,102,6,,,0.2352941176,5,,,55,0.5392156863,6,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,56
57,Sepiella inermis,CP,"JMBA 2009, 51(2), Sujit et al",SEPIIDAE,5021,Mumbai,NW,2001,2003,trawlnet,10.6,4,M,2.63,6,5.09,2.39,7.48,0,0.3195187,1,63,0,0,0,0,0,0,850,1,0,0,0,0,0,14,68,6,0,0,0.2058823529,5,0,0,48,0.7058823529,2,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,48
57,Sepiella inermis,CP,"JMBA 2009, 51(2), Sujit et al",SEPIIDAE,5021,Mumbai,NW,2001,2003,trawlnet,10.6,4,F,2.35,6,4.28,6.5,10.78,0,0.6029685,4,88,0,0,0,0,0,0,850,1,0,0,0,0,0,14,97.4,6,0,0,0.1437371663,6,0,0,55,0.5646817248,5,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,55
57,Sepiella inermis,CP,"JMBA 1988,30,(1&2) Kasim",SEPIIDAE,5021,Saurashtra,NW,1979,1980,Trawlnet,10.6,4,C,1.366,5,2.1,4.89,6.99,0,0.6995708,4,96,121,0,0,0,0,0,850,1,0,0,0,0,0,20,128.8,6,0,0,0.1552795031,6,0,0,61,0.4736024845,6,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,55
57,Sepiella inermis,CP,"JMBA 1988,30,(1&2) Kasim",SEPIIDAE,5021,Saurashtra,NW,1980,1981,Trawlnet,10.6,4,C,1.366,5,2.1,2.9,5,0,0.58,3,96,121,0,0,0,0,0,850,1,0,0,0,0,0,20,128.8,6,0,0,0.1552795031,6,0,0,61,0.4736024845,6,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,54
57,Sepiella inermis,CP,"JMBA 1988,30,(1&2) Kasim",SEPIIDAE,5021,Saurashtra,NW,1981,1982,Trawlnet,10.6,4,C,1.366,5,2.1,5.29,7.39,0,0.7158322,5,96,121,0,0,0,0,0,850,1,0,0,0,0,0,20,128.8,6,0,0,0.1552795031,6,0,0,61,0.4736024845,6,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,56
57,Sepiella inermis,CP,"JMBA 1988,30,(1&2) Kasim",SEPIIDAE,5021,Saurashtra,NW,1982,1983,Trawlnet,10.6,4,C,1.366,5,2.1,3.54,5.64,0,0.6276596,4,96,121,0,0,0,0,0,850,1,0,0,0,0,0,20,128.8,6,0,0,0.1552795031,6,0,0,61,0.4736024845,6,SEP-DEC,4,5,83.66,6,3.5,3,1.25,1,298.6,4,4,55
